click_id,value_type,value
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910711107706396673
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912936617987461121
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722103403975876609
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768577808633307140
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,798436529878147076
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176542016647454722
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176511256506851329
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1177067374631170048
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176497522098999296
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,905337170122031104
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,915292586088321026
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176730835711680512
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722040198968676352
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721724580713390081
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910644650104385536
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176476949750931461
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721737677951868928
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721590462063226880
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176540570367463425
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908669549763088385
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,913143482356785153
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721611237134635008
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910624745535737856
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910698942077091841
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769078616340697089
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722211391487262720
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908245242431774721
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768564737361768449
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721755476908748803
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,913881108974104581
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797928362928848897
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721791980221685760
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908715466318893058
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910562403812642816
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908156741736640512
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910698912465514496
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176539155251310592
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797844661092106242
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176586649712640002
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722207027678834689
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769224979095379969
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,913199861863825409
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176802879216279552
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176543042171527169
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176516538196774912
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721830629202116608
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721601004223995904
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910689695671001088
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176525581334323201
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176509381925593088
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1034036459508969473
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911948989783773185
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176560421580488704
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910771626802900993
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176504668949794816
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176869680067358720
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176478935678423040
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769281401212506112
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797789794898092032
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908873180525334528
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771536796140253185
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797827759531651072
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768524540074979329
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771438130792505344
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912145111290728450
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722136617503363072
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910566231580618752
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721746053779685376
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910570543866359809
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176477238608453634
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769218969232375808
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797968069154873345
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908219826941906944
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721727367748718592
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911982488016302080
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721803310001291264
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910804426440372224
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721712924000133120
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797901192449835008
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722179455217754112
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911622750913122304
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176479006394322945
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771430562779148288
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721814139371331588
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176475273924993024
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722197707503308800
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176476381078646785
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911969611452620800
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176495897615720448
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908376689800912896
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910541765026992129
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176467074241183745
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722039713104834560
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,800941737732513792
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910566479484960768
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721935501012246528
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912401913324302336
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911717059490402304
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910546095880540160
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910572887790276609
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722113648085377024
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,905554896430104576
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910729129258971136
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176499116567945216
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797935547050180608
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722151863068594176
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176500991400828928
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,916048909872615424
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768805608426471428
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176593441674989570
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910623766224310272
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722065372300623873
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176763542747275265
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721824169072025600
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797793209925517317
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176477146530951169
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721774698544160768
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176477036258439170
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910563397338488832
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910536348678811648
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908021816765014016
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722183048712843264
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,914983741646241792
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912421830442536960
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722184120332337155
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721731697448992768
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176587065695330305
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,914683956573933568
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910647959750041600
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910718332369723394
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771460401544388608
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912000594784681984
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768720702191104000
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910680961938972672
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,905565184210632704
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,913621320776200192
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912156867232653312
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721737579679367168
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912077690731208704
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910720957416960000
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768476016561958912
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768532986757341184
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176501051245178886
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908424368937517056
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769162959364976640
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771475907567558656
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768517072804610048
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176936669414449152
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910581457701175296
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,798280897850011654
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176476949406990336
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721718240217591810
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908832303752900611
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721742939966304256
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,915017247717957633
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721831620580417540
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771515729883475968
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910696841553043456
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176467960858324992
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771436436826443776
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768774733865291776
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176469280227057665
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176465205901107201
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797977838330646528
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176482934284570626
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,913690273141620736
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768828614506938368
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797818021842563073
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176479940600053761
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176542835430105088
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771430404196667392
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912452402145579008
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768926947430715393
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768544234471383040
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722193617062862848
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176475252429225985
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910547294923231232
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908197991156027397
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768676575776825344
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722005924353806336
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912411748103282690
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176547889738330112
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908669201052729345
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721565484492197888
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769177358226059264
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,913825289351901185
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797878651790311424
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176481017412116481
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,798092620526329856
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910687250467262465
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769459261801979904
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721940708417003521
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797860178947231744
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176503432636706818
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176494145071976448
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912451579374194694
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,914243334759112704
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771429366626594816
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768877575938699264
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,905465067101093889
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,783445420068352000
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176501478204329984
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912062765946347521
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797796926024339456
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,798247358152593408
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797793435419713536
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176486495093514241
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910571101079592961
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176470917200994304
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768513030716088320
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768469571326078976
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722127594682863618
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911688981007433729
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176474254075944961
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768477817227079680
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912103358873432065
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,798716791782522880
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721823882626351105
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912221762317729792
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908128027149705216
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769063505576296448
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176495700777078784
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722204649994985476
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176472813475115010
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768766015232733185
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911710691102543878
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797791771124076544
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910775500150382592
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721994121968230400
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722052315402924032
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797934007908528129
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,783418409186885632
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910525373682733056
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910585181173460992
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176482124662099968
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797884606192070657
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912293325960396801
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911776457071804417
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912158916653539328
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910629897600614400
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768540505944780800
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176473955105943553
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722207589640048641
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910558344083107842
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721882558926036992
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176509866430668800
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176487974076391425
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910523994520133633
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911732116026679296
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176842327521931264
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176882000868904967
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768715214355390464
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,913071679622008832
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911993935865761792
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176472386025209856
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176491179342487552
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721721582398283776
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910538789969289216
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769107656502087680
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721690554145243137
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176502215491686401
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,783444540434685952
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768661914469691392
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910580025006493696
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176542187380772864
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911710108094226432
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176495167400026114
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910698472638238722
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908365598605930497
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176526856880832514
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721788698791145472
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176468252920340482
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721591316992405505
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721707106844459008
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910621738622320640
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912322799037042689
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722204361682743296
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797916038050430976
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912051819316219904
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722041257439141888
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176558941012221953
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768696932772438017
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176508822535528450
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721719436361801728
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,913233972565594113
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797977273940856832
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768513435067875328
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910647593423790081
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,907951874699141120
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768760031605129216
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797938127058989056
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722170751063834624
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176471023224537091
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176535986408480768
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769084544318377984
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797977310867517440
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721748014235299843
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771474990650634240
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771453515046584320
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908594707802058752
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,907953591197073413
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176653737085067264
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1177121635721076736
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911808104500666370
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721831545594605568
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722115124870410240
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721840108744278016
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912084137426735104
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176581379657785345
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908688457987268608
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,771482902609657856
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,908375708006703104
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,769127880534155264
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,798007960047742976
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910610743334027264
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721594831609405440
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911726950053482496
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176470455336804352
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910580937435447296
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176474923289759744
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797937464581099520
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176476178187730944
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176481002207752192
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176483282835431424
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176508196103622656
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722102986042970113
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910636964545576960
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,799872348291633152
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912327530031587328
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,798004400870412288
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721794335847657473
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,912136076931760128
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911966031609860097
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910547504042696705
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,913072451973652481
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176566198202458112
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721738314462732288
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768480539527352320
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910575049576349696
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768747245080567808
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910676890062434304
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,914156376418652162
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176506139888017408
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722092634559410176
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911672687289913344
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797862923557163008
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910708962818916352
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176490828061126656
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,797931329580978176
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910558585175732224
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768564711340244992
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768581588804329472
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768508155168952320
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910701721848033280
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910572446918381568
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768537722239627264
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176489167951413249
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,1176507899289493510
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,768880036028026881
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721914832916754433
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,721989586767912960
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,911988133138329600
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,722130679228669952
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,915983459373289472
db81e77d-8b9d-4c95-b756-e918bd9291c8,text_id,910771037242925056
